unique_id,cutoff,metric,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos
hotel_49,2023-02-10,rmse,0.16458719943273015,0.1599282434227674,0.1192178230923628,0.1204607377863467,0.11296702898100972,,,
hotel_49,2023-03-10,rmse,0.04117161948436117,0.02790028356059059,0.0919198156458088,0.026017463884936618,0.042122371842472556,,,
hotel_49,2023-04-07,rmse,0.13578810085467455,0.13325678545007089,0.10116163150404522,0.1404168109997318,0.1425532999850245,,,
hotel_49,2023-05-05,rmse,0.1462393192108328,0.12193608957551359,0.10937204885968056,0.11696590078154488,0.1492988418066841,,,
hotel_49,2023-06-02,rmse,0.08098809682699913,0.11062967182317282,0.04304147676407261,0.06632085453485785,0.053830952500596496,0.0472202961301119,10595.230745687586,
hotel_49,2023-02-10,mape,0.19625152378928187,0.18985706512937944,0.13422810901970095,0.14357392523858262,0.12587319482356457,,,
hotel_49,2023-03-10,mape,0.048251637866243605,0.028688611064829485,0.10018704240394224,0.027641698948314107,0.043130483443234266,,,
hotel_49,2023-04-07,mape,0.16264578948746872,0.15816364205202432,0.11644443815320882,0.17060008931377532,0.1827480792409062,,,
hotel_49,2023-05-05,mape,0.21902009118349547,0.16714168076106678,0.16091024265152773,0.1693449529207154,0.22133983536999932,,,
hotel_49,2023-06-02,mape,0.10611590837397981,0.1368118658535249,0.05546177283730882,0.08502333349994386,0.06302325940827089,0.05813059957141005,12682.79001439325,
hotel_56,2023-02-10,bias,-0.052976190476190434,-0.010119047619047614,-0.042360074740681056,-0.040978988201582044,-0.023236017100589878,,,
hotel_56,2023-03-10,bias,0.01011904761904762,-0.0029761904761904773,-0.015413938232951337,-0.04164748125873498,-0.025666370440984226,,,
hotel_56,2023-04-07,bias,0.01934523809523805,0.02886904761904762,-0.0023002628276822296,-0.012722057259153957,-0.009506451903357709,,,
hotel_56,2023-05-05,bias,0.11130952380952386,0.03988095238095239,0.07279087122936555,0.05690878778634244,0.044864332617249994,,,
hotel_56,2023-06-02,bias,0.0011904761904761862,-0.07380952380952381,-0.07604799393549933,-0.025901346880004283,-0.05451300601876696,-0.060600036666506804,-12587.694096883139,
hotel_56,2023-02-10,mae,0.07261904761904758,0.028571428571428557,0.051687809782003505,0.05894345678238471,0.038922783014941294,,,
hotel_56,2023-03-10,mae,0.01011904761904762,0.011309523809523806,0.03655434017354697,0.04720979775773203,0.02692485272215386,,,
hotel_56,2023-04-07,mae,0.04077380952380955,0.037202380952380966,0.04523414939815844,0.05483930052420928,0.03695214497454522,,,
hotel_56,2023-05-05,mae,0.1160714285714286,0.10654761904761907,0.1043740938677037,0.09449358734819083,0.09126669093950472,,,
hotel_56,2023-06-02,mae,0.06488095238095237,0.1285714285714286,0.0868173620521052,0.07277894291618837,0.07719431338280523,0.06562485865184238,27746.615152268183,
hotel_56,2023-02-10,rmse,0.0741352260806679,0.056034640646487166,0.06277997541996735,0.06222670622185412,0.049976898329103,,,
hotel_56,2023-03-10,rmse,0.030940931948492918,0.024900596027799874,0.045645403507796084,0.0488589662306841,0.04192670179289214,,,
hotel_56,2023-04-07,rmse,0.07324331596352894,0.0770068797173962,0.062180658798788535,0.0685377217559057,0.04907544710235086,,,
hotel_56,2023-05-05,rmse,0.16425336120355855,0.1367312565141435,0.13418491986941572,0.12579169250705957,0.12134456885604253,,,
hotel_56,2023-06-02,rmse,0.08339283589952484,0.16859009178364856,0.10302429777754674,0.08678565452464722,0.09151368351394218,0.08517991179001513,34354.25120966931,
hotel_56,2023-02-10,mape,0.07463303565063573,0.03036522551078372,0.05273122161899111,0.06081014670710165,0.04057978923356226,,,
hotel_56,2023-03-10,mape,0.011193073975304188,0.011628875169349073,0.03678949401110539,0.047639881800679296,0.027029729138506927,,,
hotel_56,2023-04-07,mape,0.04806590252392438,0.04492148101041677,0.05008005739388035,0.06059822143081871,0.04064131630604372,,,
hotel_56,2023-05-05,mape,0.15663026335193453,0.13057638223633627,0.13583753625902156,0.12442217035811229,0.11759141703013863,,,
hotel_56,2023-06-02,mape,0.07360684436044962,0.14118135925410602,0.08964568924859637,0.0801660649508487,0.08192214678946587,0.06711745788175874,29280.62893090985,
hotel_63,2023-02-10,bias,0.11349206349206355,-0.012222222222222223,0.028882917183112953,0.012701327828286093,0.046310173637177765,,,
